32q,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N)
2012,Toyota,TOYOTA,HIGHLANDER 2WD,TYX,16,3.5,6,Auto(S5),18,24,20,22.4,33.6,26.3529,17.8699,24.1235,20.2298,,NA,Naturally Aspirated,SA,Semi-Automatic,,5,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2775,2775,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,8/4/2011,7847,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-20,N,No,,,,,,,,,
2012,Toyota,TOYOTA,RAV4 2WD,TYX,76,2.5,4,Auto(A4),22,28,24,27.3,39.7,31.7647,21.505,28.3323,24.1206,,NA,Naturally Aspirated,A,Automatic,,4,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2314,2314,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,12/20/2011,8782,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20/0W-20,N,No,,,,,,,,,
2012,Toyota,TOYOTA,RAV4 2WD,TYX,78,3.5,6,Auto(A5),19,27,22,24.3984,37.3499,28.9095,19.3636,26.7168,22.1008,,NA,Naturally Aspirated,A,Automatic,,5,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2525,2525,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,12/20/2011,8783,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,N,No,,,,,,,,,
2012,Toyota,TOYOTA,SEQUOIA 2WD,TYX,55,4.6,8,Auto(S6),14,20,16,17.7,27.5,21.0806,14.2951,19.8636,16.3588,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3469,3469,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,8/29/2011,7817,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-20,N,No,,,,,,,,,
2012,Toyota,TOYOTA,SEQUOIA 2WD,TYX,59,5.7,8,Auto(S6),13,18,15,16.1,24.7,19.0912,13.0579,17.8909,14.8649,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3702,3702,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,8/29/2011,7820,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-20,N,No,,,,,,,,,
2012,Toyota,TOYOTA,VENZA,TYX,80,2.7,4,Auto(S6),21,27,23,26.4,40.6,31.3312,20.8442,26.8,23.1603,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2414,2414,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,12/8/2011,8786,,Y,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20/0W-20,N,No,,,,,,,,,
2012,Toyota,TOYOTA,VENZA,TYX,82,3.5,6,Auto(S6),19,26,22,23.7,36.3,28.0872,18.8433,25.9926,21.5051,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2525,2525,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,12/8/2011,8788,,Y,N,,,N,N,APPLIED TO RX 350.,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W-20,N,No,,,,,,,,,
2012,Audi,Volkswagen,TIGUAN,ADX,83,2.0,4,Auto(S6),22,27,24,27.4146,37.3979,31.1575,21.5783,26.7513,23.6349,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2002,2471,,,,,,,,,,,,,,,,,SIDI; ,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,6/28/2011,7404,,N,N,,,N,N,ENGINE CODE CETA ONLY.,N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,Tiguan front,,,,,,,31.2,
2012,Audi,Volkswagen,TIGUAN,ADX,84,2.0,4,Manual(M6),18,26,21,21.7,35.8,26.3745,18.2402,26.1122,21.1031,,TC,Turbocharged,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2285,2820,,,,,,,,,,,,,,,,,SIDI; ,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Vehicle Specific 5-cycle label,6/28/2011,7405,,N,N,,,N,N,ENGINE CODE CETA ONLY.,N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,N,No,Tiguan M6,,,,,,,26.4,
2012,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,VVX,13,3.2,6,Auto(S6),19,25,21,23.3,35.4,27.5353,18.5445,25.3707,21.0991,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,99,34,,,2642,2642,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,5/27/2011,8346,,N,N,,,N,N,,N,,Y,Timing on intake side only.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,SPV,,,,,,,27.5,
2012,Volvo,"Volvo Cars of North America, LLC",XC70 FWD,VVX,18,3.2,6,Auto(S6),19,25,21,23.3,35.4,27.5353,18.5445,25.3707,21.0991,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,98,37,,,2642,2642,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,5/27/2011,8344,,N,N,,,N,N,,N,,Y,Timing on intake side only.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,SPV,,,,,,,27.5,
2012,Volvo,"Volvo Cars of North America, LLC",XC90 FWD,VVX,40,3.2,6,Auto(S6),16,23,19,20.3,31.9,24.2717,16.2835,22.9415,18.7296,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,F,"2-Wheel Drive, Front",10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2919,2919,,,,,,,,,,,,,,,,,,2,2,22,"Special Purpose Vehicle, SUV 2WD",1,Derived 5-cycle label,5/27/2011,8337,,N,N,,,N,N,,N,,Y,Timing on intake side only.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W-30,N,No,N/A,,,,,,,,
2012,Honda,Acura,MDX 4WD,HNX,43,3.7,6,Auto(S6),16,21,18,19.8,28.7,23.0111,15.9033,20.7057,17.7566,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3294,3294,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/8/2011,8243,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-20,N,No,,,,,,,,,
2012,Honda,Acura,RDX 4WD,HNX,35,2.3,4,Auto(S5),17,22,19,22.4,31.9,25.8664,17.8699,22.9415,19.844,,TC,Turbocharged,SA,Semi-Automatic,,5,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3117,3117,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,7/15/2011,8245,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,
2012,Honda,Acura,ZDX 4WD,HNX,33,3.7,6,Auto(S6),16,23,19,20.6,31.6,24.4263,16.5112,22.7325,18.8302,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3117,3117,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/24/2011,8248,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,
2012,Audi,Audi,Q5,ADX,35,2.0,4,Auto(S8),20,27,22,24.6,35.9,28.6594,19.7598,26.9681,22.4615,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2184,2696,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Vehicle Specific 5-cycle label,5/5/2011,9326,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,N,No,,,,,,,,28.7,
2012,Audi,Audi,Q5,ADX,35,2.0,4,Auto(S8),20,27,22,24.6,35.9,28.6594,19.7598,26.9681,22.4615,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2184,2696,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Vehicle Specific 5-cycle label,5/5/2011,6652,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,N,No,,,,,,,,,
2012,Audi,Audi,Q5,ADX,36,3.2,6,Auto(S6),18,23,20,22.7,30.7,25.7155,17.8282,22.8606,19.7885,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2400,2962,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Vehicle Specific 5-cycle label,5/5/2011,6653,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING CAMSHAFT ON THE INTAKE SIDE,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,Audi,Audi,Q7,ADX,72,3.0,6,Auto(S8),17,25,20,21.2,36,26.0123,17.4775,24.9072,20.1873,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,,5,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,T,Truck,,,,,,,2325,2962,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Vehicle Specific 5-cycle label,6/27/2011,8811,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,N,,N,5W30 VW 50700,N,No,Audi Q7 TDI,,,,,,,26,
2012,Audi,Audi,Q7,ADX,77,3.0,6,Auto(S8),16,22,18,19.2985,29.8735,22.9552,15.522,21.5458,17.7559,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2669,3294,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/13/2011,7424,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,5W40,N,No,Audi Q7,,,,,,,23,
2012,BMW,BMW,X3 xDrive28i,BMX,370,3.0,6,Auto(S8),19,25,21,23.7423,35.5224,27.9069,18.8749,25.4553,21.3597,,NA,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2820,2820,,,,,,,,,,,,,,,,,,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/9/2011,8698,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,
2012,BMW,BMW,X3 xDrive35i,BMX,372,3.0,6,Auto(S8),19,26,21,23.5983,35.9931,27.9258,18.7674,25.7807,21.3853,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2820,2820,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/24/2011,8766,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W30,N,No,,,,,,,,,
2012,BMW,BMW,X5 xDrive35d,BMX,572,3.0,6,Auto(S6),19,26,22,23.6924,36.4795,28.1295,18.8377,26.1166,21.5391,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,,5,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,T,Truck,,,,,,,2696,2696,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,9/24/2011,8768,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W30,N,No,,,,,,,,,
2012,BMW,BMW,X5 xDrive35i,BMX,570,3.0,6,Auto(S8),16,23,19,19.7884,32.248,23.953,15.8944,23.1838,18.5139,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3117,3117,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/29/2011,8124,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,BMW,BMW,X5 xDrive50i,BMX,573,4.4,8,Auto(S8),14,20,16,17.2039,28.2066,20.8667,13.9126,20.3597,16.2246,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3703,3703,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/29/2011,8125,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,BMW,BMW,X5 xDriveM,BMX,574,4.4,8,Auto(S6),12,17,14,15.1794,23.1606,17.9653,12.3413,16.8017,14.0156,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4230,4230,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/29/2011,8126,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,BMW,BMW,X6 xDrive35i,BMX,671,3.0,6,Auto(S8),16,23,19,19.7884,32.248,23.953,15.8944,23.1838,18.5139,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3117,3117,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/29/2011,8131,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,BMW,BMW,X6 xDrive50i,BMX,672,4.4,8,Auto(S8),14,20,16,17.2039,28.2066,20.8667,13.9126,20.3597,16.2246,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3703,3703,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/29/2011,8132,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,BMW,BMW,X6 xDriveM,BMX,673,4.4,8,Auto(S6),12,17,14,15.1794,23.1606,17.9653,12.3413,16.8017,14.0156,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,4230,4230,,,,,,,,,,,,,,,,,SIDI; SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,8/29/2011,8133,,N,N,,,N,N,,N,,Y,Variable Valve Timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,
2012,General Motors,Buick,ENCLAVE AWD,GMX,501,3.6,6,Auto(A6),16,22,18,20,31.6,23.9575,16.0555,22.7325,18.5008,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3086,3086,,,,,,,,,,,,,,,,,SIDI; ,2,2,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,6/2/2011,8474,,N,N,,,N,N,,N,,Y,CAM PHASER,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W30,N,No,,,,,,,,,
2012,General Motors,Cadillac,ESCALADE 4WD HYBRID,GMX,502,6.0,8,Auto(AV),20,23,21,25.2,32.4,28,19.9584,23.2895,21.3314,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,4,4-Wheel Drive,10,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2142,2642,,,,,,,,,,,,,,,,,,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived 5-cycle label,7/25/2011,7606,,N,N,,,N,N,,Y,Active Fuel Management,Y,Cam Phaser,N,,Battery(s),,1,NiMH,,288,6.5,45,On-Board,,,Electrical Regen Brake,,Both,N,,,,,1,"DC Permanent Magnet, brushless",,30,,,MFI,Multipoint/sequential fuel injection,N,N,N,5W30,N,No,,,,,,,,,
2012,General Motors,Cadillac,ESCALADE AWD,GMX,503,6.2,8,Auto(A6),13,18,15,17.1,27.6,20.6321,13.8324,17.5342,15.2845,,NA,Naturally Aspirated,A,Automatic,,6,Y,N,A,All Wheel Drive,85,,380,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3702,3702,10,14,12,12.3,20.014,14.881,9.9496,14.455,11.5728,310,E,Ethanol (E85),MPG,miles per gallon,4061,4061,FFV; ,1,1,23,"Special Purpose Vehicle, SUV 4WD",1,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,6/1/2011,8929,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30,N,No,W/ACTIVE FUEL MGMT,,,,,,,,
